Date	Time	Longitude	Latitude	Block	Season	Year	Month
2007-02-09	10:34:28	125.91962	-9.79419	ALB	Spring	2007	September
2007-02-09	10:35:28	125.91865	-9.79315	ALB	Spring	2007	September
2007-02-09	10:36:28	125.91771	-9.7921	ALB	Spring	2007	September
2007-02-09	10:37:28	125.91676	-9.79107	ALB	Spring	2007	September
2007-02-09	10:38:28	125.91581	-9.79004	ALB	Spring	2007	September
2007-02-09	10:39:28	125.91486	-9.78901	ALB	Spring	2007	September
2007-02-09	10:40:28	125.91391	-9.78799	ALB	Spring	2007	September
2007-02-09	10:41:28	125.91297	-9.78694	ALB	Spring	2007	September
2007-02-09	10:42:28	125.912	-9.78592	ALB	Spring	2007	September
2007-02-09	10:43:28	125.91107	-9.78486	ALB	Spring	2007	September
2007-02-09	10:44:28	125.91013	-9.78382	ALB	Spring	2007	September
2007-02-09	10:45:28	125.90918	-9.78276	ALB	Spring	2007	September
2007-02-09	10:46:28	125.90822	-9.7817	ALB	Spring	2007	September
2007-02-09	10:47:28	125.90727	-9.78065	ALB	Spring	2007	September
2007-02-09	10:48:28	125.90631	-9.77959	ALB	Spring	2007	September
2007-02-09	10:49:28	125.90536	-9.77855	ALB	Spring	2007	September
2007-02-09	10:50:28	125.90438	-9.77752	ALB	Spring	2007	September
2007-02-09	10:51:28	125.90344	-9.77645	ALB	Spring	2007	September
2007-02-09	10:52:28	125.90247	-9.7754	ALB	Spring	2007	September
2007-02-09	10:53:28	125.90152	-9.77435	ALB	Spring	2007	September
2007-02-09	10:54:28	125.90055	-9.77326	ALB	Spring	2007	September
2007-02-09	10:55:28	125.89958	-9.77222	ALB	Spring	2007	September
2007-02-09	10:56:28	125.89865	-9.77118	ALB	Spring	2007	September
2007-02-09	10:56:42	125.89844	-9.77093	ALB	Spring	2007	September
2007-02-09	11:32:43	125.87038	-9.728	ALB	Spring	2007	September
2007-02-09	11:33:43	125.86991	-9.72684	ALB	Spring	2007	September
2007-02-09	11:34:43	125.86892	-9.72574	ALB	Spring	2007	September
2007-02-09	11:35:43	125.8679	-9.72468	ALB	Spring	2007	September
2007-02-09	11:36:43	125.86684	-9.72368	ALB	Spring	2007	September
2007-02-09	11:37:43	125.86573	-9.72269	ALB	Spring	2007	September
2007-02-09	11:38:43	125.8646	-9.72177	ALB	Spring	2007	September
2007-02-09	11:39:43	125.86338	-9.7209	ALB	Spring	2007	September
2007-02-09	11:40:43	125.86207	-9.72005	ALB	Spring	2007	September
2007-02-09	11:41:43	125.86079	-9.71931	ALB	Spring	2007	September
2007-02-09	11:42:43	125.85947	-9.71862	ALB	Spring	2007	September
2007-02-09	11:43:43	125.8581	-9.71795	ALB	Spring	2007	September
2007-02-09	11:44:43	125.85671	-9.71735	ALB	Spring	2007	September
2007-02-09	11:45:43	125.8553	-9.71679	ALB	Spring	2007	September
2007-02-09	11:46:43	125.85384	-9.7163	ALB	Spring	2007	September
2007-02-09	11:47:43	125.85238	-9.71585	ALB	Spring	2007	September
2007-02-09	11:48:43	125.8509	-9.71546	ALB	Spring	2007	September
2007-02-09	11:49:43	125.8494	-9.71515	ALB	Spring	2007	September
2007-02-09	11:50:43	125.84784	-9.7149	ALB	Spring	2007	September
2007-02-09	11:51:43	125.84627	-9.7147	ALB	Spring	2007	September
2007-02-09	11:52:43	125.84473	-9.71455	ALB	Spring	2007	September
2007-02-09	11:53:43	125.84322	-9.71449	ALB	Spring	2007	September
2007-02-09	11:54:43	125.8417	-9.7145	ALB	Spring	2007	September
2007-02-09	11:55:43	125.84019	-9.71459	ALB	Spring	2007	September
2007-02-09	11:56:43	125.83866	-9.71473	ALB	Spring	2007	September
2007-02-09	11:57:43	125.83716	-9.71491	ALB	Spring	2007	September
2007-02-09	11:58:43	125.83564	-9.71517	ALB	Spring	2007	September
2007-02-09	11:59:43	125.83419	-9.71549	ALB	Spring	2007	September
2007-02-09	12:00:43	125.83276	-9.71588	ALB	Spring	2007	September
2007-02-09	12:01:43	125.83134	-9.71631	ALB	Spring	2007	September
2007-02-09	12:02:43	125.82991	-9.71682	ALB	Spring	2007	September
2007-02-09	12:03:43	125.82855	-9.7174	ALB	Spring	2007	September
2007-02-09	12:04:43	125.82721	-9.71799	ALB	Spring	2007	September
2007-02-09	12:05:43	125.82589	-9.71863	ALB	Spring	2007	September
2007-02-09	12:06:43	125.82468	-9.71933	ALB	Spring	2007	September
2007-02-09	12:07:43	125.82343	-9.72009	ALB	Spring	2007	September
2007-02-09	12:08:43	125.82223	-9.72092	ALB	Spring	2007	September
2007-02-09	12:09:43	125.82104	-9.72177	ALB	Spring	2007	September
2007-02-09	12:10:43	125.81992	-9.72267	ALB	Spring	2007	September
2007-02-09	12:11:43	125.81886	-9.72361	ALB	Spring	2007	September
2007-02-09	12:12:43	125.81784	-9.72459	ALB	Spring	2007	September
2007-02-09	12:13:43	125.8168	-9.72557	ALB	Spring	2007	September
2007-02-09	12:14:43	125.81585	-9.72661	ALB	Spring	2007	September
2007-02-09	12:15:43	125.815	-9.72766	ALB	Spring	2007	September
2007-02-09	12:16:43	125.81413	-9.72874	ALB	Spring	2007	September
2007-02-09	12:17:43	125.81334	-9.72985	ALB	Spring	2007	September
2007-02-09	12:18:43	125.8126	-9.73097	ALB	Spring	2007	September
2007-02-09	12:19:43	125.81191	-9.73211	ALB	Spring	2007	September
2007-02-09	12:20:43	125.81127	-9.73327	ALB	Spring	2007	September
2007-02-09	12:21:43	125.81071	-9.73444	ALB	Spring	2007	September
2007-02-09	12:22:43	125.81013	-9.73562	ALB	Spring	2007	September
2007-02-09	12:23:43	125.80965	-9.7368	ALB	Spring	2007	September
2007-02-09	12:24:43	125.80919	-9.73804	ALB	Spring	2007	September
2007-02-09	12:25:43	125.80874	-9.73924	ALB	Spring	2007	September
2007-02-09	12:26:43	125.80837	-9.74046	ALB	Spring	2007	September
2007-02-09	12:27:43	125.80808	-9.74169	ALB	Spring	2007	September
2007-02-09	12:28:43	125.80782	-9.74289	ALB	Spring	2007	September
2007-02-09	12:29:43	125.8076	-9.74406	ALB	Spring	2007	September
2007-02-09	12:30:43	125.80742	-9.74532	ALB	Spring	2007	September
2007-02-09	12:31:43	125.8073	-9.74655	ALB	Spring	2007	September
2007-02-09	12:32:43	125.80718	-9.74775	ALB	Spring	2007	September
2007-02-09	12:33:43	125.80711	-9.74896	ALB	Spring	2007	September
2007-02-09	12:34:43	125.80712	-9.75014	ALB	Spring	2007	September
2007-02-09	12:35:43	125.80713	-9.7513	ALB	Spring	2007	September
2007-02-09	12:36:43	125.80718	-9.75246	ALB	Spring	2007	September
2007-02-09	12:37:43	125.80732	-9.75363	ALB	Spring	2007	September
2007-02-09	12:38:43	125.80748	-9.75478	ALB	Spring	2007	September
2007-02-09	12:39:43	125.8077	-9.75589	ALB	Spring	2007	September
2007-02-09	12:40:43	125.80791	-9.75701	ALB	Spring	2007	September
2007-02-09	12:41:43	125.80816	-9.75811	ALB	Spring	2007	September
2007-02-09	12:42:43	125.80844	-9.75918	ALB	Spring	2007	September
2007-02-09	12:43:43	125.80878	-9.76029	ALB	Spring	2007	September
2007-02-09	12:44:43	125.80917	-9.76136	ALB	Spring	2007	September
2007-02-09	12:45:43	125.80954	-9.76242	ALB	Spring	2007	September
2007-02-09	12:46:43	125.80997	-9.76348	ALB	Spring	2007	September
2007-02-09	12:47:43	125.81044	-9.7645	ALB	Spring	2007	September
2007-02-09	12:48:43	125.81093	-9.76551	ALB	Spring	2007	September
2007-02-09	12:49:43	125.81147	-9.76651	ALB	Spring	2007	September
2007-02-09	12:50:43	125.81207	-9.76748	ALB	Spring	2007	September
2007-02-09	12:51:43	125.81263	-9.76843	ALB	Spring	2007	September
2007-02-09	12:52:43	125.81324	-9.76938	ALB	Spring	2007	September
2007-02-09	12:53:43	125.81382	-9.77033	ALB	Spring	2007	September
2007-02-09	12:54:43	125.81449	-9.77126	ALB	Spring	2007	September
2007-02-09	12:55:43	125.81519	-9.77213	ALB	Spring	2007	September
2007-02-09	12:56:43	125.81592	-9.77302	ALB	Spring	2007	September
2007-02-09	12:57:43	125.81662	-9.77386	ALB	Spring	2007	September
2007-02-09	12:58:43	125.81734	-9.7747	ALB	Spring	2007	September
2007-02-09	12:59:43	125.8181	-9.7755	ALB	Spring	2007	September
2007-02-09	13:00:43	125.81884	-9.77634	ALB	Spring	2007	September
2007-02-09	13:01:43	125.81963	-9.77715	ALB	Spring	2007	September
2007-02-09	13:02:43	125.8204	-9.77798	ALB	Spring	2007	September
2007-02-09	13:03:43	125.82111	-9.77884	ALB	Spring	2007	September
2007-02-09	13:04:43	125.82182	-9.77971	ALB	Spring	2007	September
2007-02-09	13:05:43	125.82255	-9.78054	ALB	Spring	2007	September
2007-02-09	13:06:43	125.82328	-9.7814	ALB	Spring	2007	September
2007-02-09	13:07:43	125.82398	-9.78226	ALB	Spring	2007	September
2007-02-09	13:08:43	125.8247	-9.78309	ALB	Spring	2007	September
2007-02-09	13:09:43	125.82544	-9.78395	ALB	Spring	2007	September
2007-02-09	13:10:43	125.82613	-9.78481	ALB	Spring	2007	September
2007-02-09	13:11:43	125.82685	-9.78567	ALB	Spring	2007	September
2007-02-09	13:12:43	125.82752	-9.78653	ALB	Spring	2007	September
2007-02-09	13:13:43	125.82824	-9.78743	ALB	Spring	2007	September
2007-02-09	13:14:43	125.82893	-9.78829	ALB	Spring	2007	September
2007-02-09	13:15:43	125.82963	-9.78914	ALB	Spring	2007	September
2007-02-09	13:16:43	125.83036	-9.78996	ALB	Spring	2007	September
2007-02-09	13:17:43	125.83106	-9.79083	ALB	Spring	2007	September
2007-02-09	13:18:43	125.83177	-9.7917	ALB	Spring	2007	September
2007-02-09	13:19:43	125.83251	-9.79257	ALB	Spring	2007	September
2007-02-09	13:20:43	125.83325	-9.79344	ALB	Spring	2007	September
2007-02-09	13:21:43	125.834	-9.79431	ALB	Spring	2007	September
2007-02-09	13:22:43	125.83476	-9.79514	ALB	Spring	2007	September
2007-02-09	13:23:43	125.8355	-9.79594	ALB	Spring	2007	September
2007-02-09	13:24:43	125.83622	-9.7968	ALB	Spring	2007	September
2007-02-09	13:25:43	125.83693	-9.79771	ALB	Spring	2007	September
2007-02-09	13:26:43	125.83767	-9.79855	ALB	Spring	2007	September
2007-02-09	13:27:43	125.83841	-9.79947	ALB	Spring	2007	September
2007-02-09	13:28:43	125.83915	-9.8003	ALB	Spring	2007	September
2007-02-09	13:29:43	125.8399	-9.80118	ALB	Spring	2007	September
2007-02-09	13:30:43	125.84062	-9.80206	ALB	Spring	2007	September
2007-02-09	13:31:43	125.84133	-9.80295	ALB	Spring	2007	September
2007-02-09	13:32:43	125.84204	-9.80382	ALB	Spring	2007	September
2007-02-09	13:33:43	125.8428	-9.80466	ALB	Spring	2007	September
2007-02-09	13:34:43	125.84353	-9.80556	ALB	Spring	2007	September
2007-02-09	13:35:43	125.84427	-9.80646	ALB	Spring	2007	September
2007-02-09	13:36:43	125.845	-9.80733	ALB	Spring	2007	September
2007-02-09	13:37:43	125.84572	-9.80819	ALB	Spring	2007	September
2007-02-09	13:38:43	125.84647	-9.80904	ALB	Spring	2007	September
2007-02-09	13:39:43	125.8472	-9.80991	ALB	Spring	2007	September
2007-02-09	13:40:43	125.84793	-9.81081	ALB	Spring	2007	September
2007-02-09	13:41:43	125.84868	-9.81169	ALB	Spring	2007	September
2007-02-09	13:42:43	125.84946	-9.81261	ALB	Spring	2007	September
2007-02-09	13:43:43	125.85024	-9.81349	ALB	Spring	2007	September
2007-02-09	13:44:43	125.851	-9.81435	ALB	Spring	2007	September
2007-02-09	13:45:43	125.85179	-9.81521	ALB	Spring	2007	September
2007-02-09	13:46:43	125.85257	-9.81606	ALB	Spring	2007	September
2007-02-09	13:47:43	125.85334	-9.81693	ALB	Spring	2007	September
2007-02-09	13:48:43	125.8541	-9.81782	ALB	Spring	2007	September
2007-02-09	13:49:43	125.85487	-9.81871	ALB	Spring	2007	September
2007-02-09	13:50:43	125.85563	-9.81959	ALB	Spring	2007	September
2007-02-09	13:51:43	125.85638	-9.82049	ALB	Spring	2007	September
2007-02-09	13:52:43	125.85715	-9.82139	ALB	Spring	2007	September
2007-02-09	13:53:43	125.85792	-9.82226	ALB	Spring	2007	September
2007-02-09	13:54:43	125.85873	-9.82318	ALB	Spring	2007	September
2007-02-09	13:55:43	125.85958	-9.82409	ALB	Spring	2007	September
2007-02-09	13:55:43	125.85958	-9.82501	ALB	Spring	2007	September
2007-02-09	13:57:43	125.86126	-9.82589	ALB	Spring	2007	September
2007-02-09	13:58:43	125.86217	-9.82672	ALB	Spring	2007	September
2007-02-09	13:59:43	125.86306	-9.82759	ALB	Spring	2007	September
2007-02-09	14:00:43	125.86392	-9.82852	ALB	Spring	2007	September
2007-02-09	14:01:43	125.86478	-9.82943	ALB	Spring	2007	September
2007-02-09	14:02:43	125.86564	-9.83035	ALB	Spring	2007	September
2007-02-09	14:03:43	125.8665	-9.83127	ALB	Spring	2007	September
2007-02-09	14:04:43	125.86736	-9.83219	ALB	Spring	2007	September
2007-02-09	14:05:43	125.86821	-9.83312	ALB	Spring	2007	September
2007-02-09	14:06:41	125.86903	-9.834	ALB	Spring	2007	September
2007-02-09	14:07:25	125.86964	-9.83466	ALB	Spring	2007	September
2007-02-09	14:08:25	125.87043	-9.83558	ALB	Spring	2007	September
2007-02-09	14:09:25	125.87125	-9.83646	ALB	Spring	2007	September
2007-02-09	14:10:25	125.87206	-9.83734	ALB	Spring	2007	September
2007-02-09	14:11:25	125.87288	-9.83824	ALB	Spring	2007	September
2007-02-09	14:12:25	125.87369	-9.83913	ALB	Spring	2007	September
2007-02-09	14:13:25	125.8745	-9.84002	ALB	Spring	2007	September
2007-02-09	14:14:25	125.87533	-9.84091	ALB	Spring	2007	September
2007-02-09	14:15:25	125.87614	-9.84181	ALB	Spring	2007	September
2007-02-09	14:16:25	125.87694	-9.8427	ALB	Spring	2007	September
2007-02-09	14:17:25	125.87776	-9.84359	ALB	Spring	2007	September
2007-02-09	14:18:25	125.87859	-9.84449	ALB	Spring	2007	September
2007-02-09	14:19:25	125.87941	-9.84537	ALB	Spring	2007	September
2007-02-09	14:20:25	125.8802	-9.84627	ALB	Spring	2007	September
2007-02-09	14:21:25	125.88101	-9.84717	ALB	Spring	2007	September
2007-02-09	14:22:25	125.88182	-9.84807	ALB	Spring	2007	September
2007-02-09	14:23:25	125.88266	-9.84896	ALB	Spring	2007	September
2007-02-09	14:24:25	125.88344	-9.84987	ALB	Spring	2007	September
2007-02-09	14:25:25	125.88423	-9.85079	ALB	Spring	2007	September
2007-02-09	14:26:25	125.88506	-9.85168	ALB	Spring	2007	September
2007-02-09	14:27:25	125.88583	-9.85261	ALB	Spring	2007	September
2007-02-09	14:28:25	125.88662	-9.85351	ALB	Spring	2007	September
2007-02-09	14:29:25	125.8874	-9.85441	ALB	Spring	2007	September
2007-02-09	14:30:25	125.88818	-9.85532	ALB	Spring	2007	September
2007-02-09	14:31:25	125.88895	-9.85625	ALB	Spring	2007	September
2007-02-09	14:32:25	125.88971	-9.85718	ALB	Spring	2007	September
2007-02-09	14:33:25	125.89046	-9.85811	ALB	Spring	2007	September
2007-02-09	14:34:25	125.89122	-9.85906	ALB	Spring	2007	September
2007-02-09	14:35:25	125.892	-9.85997	ALB	Spring	2007	September
2007-02-09	14:36:25	125.89279	-9.86085	ALB	Spring	2007	September
2007-02-09	14:37:25	125.89357	-9.86173	ALB	Spring	2007	September
2007-02-09	14:38:25	125.89434	-9.86263	ALB	Spring	2007	September
2007-02-09	14:39:25	125.89515	-9.86353	ALB	Spring	2007	September
2007-02-09	14:40:25	125.89592	-9.86443	ALB	Spring	2007	September
2007-02-09	14:41:25	125.89672	-9.86532	ALB	Spring	2007	September
2007-02-09	14:42:25	125.89748	-9.8662	ALB	Spring	2007	September
2007-02-09	14:43:25	125.89827	-9.86711	ALB	Spring	2007	September
2007-02-09	14:44:25	125.89909	-9.86797	ALB	Spring	2007	September
2007-02-09	14:45:25	125.89987	-9.86887	ALB	Spring	2007	September
2007-02-09	14:46:25	125.90066	-9.86974	ALB	Spring	2007	September
2007-02-09	14:47:25	125.9015	-9.8706	ALB	Spring	2007	September
2007-02-09	14:48:25	125.90228	-9.87147	ALB	Spring	2007	September
2007-02-09	14:49:25	125.9031	-9.87234	ALB	Spring	2007	September
2007-02-09	14:50:25	125.90395	-9.87321	ALB	Spring	2007	September
2007-02-09	14:51:25	125.90476	-9.87409	ALB	Spring	2007	September
2007-02-09	14:52:25	125.90557	-9.87499	ALB	Spring	2007	September
2007-02-09	14:53:25	125.90638	-9.87587	ALB	Spring	2007	September
2007-02-09	14:54:25	125.90718	-9.87677	ALB	Spring	2007	September
2007-02-09	14:55:25	125.90799	-9.87765	ALB	Spring	2007	September
2007-02-09	14:56:25	125.90879	-9.87852	ALB	Spring	2007	September
2007-02-09	14:57:25	125.90961	-9.87941	ALB	Spring	2007	September
2007-02-09	14:58:25	125.91041	-9.8803	ALB	Spring	2007	September
2007-02-09	14:59:25	125.91122	-9.88118	ALB	Spring	2007	September
2007-02-09	15:00:25	125.91205	-9.88206	ALB	Spring	2007	September
2007-02-09	15:01:25	125.91285	-9.88297	ALB	Spring	2007	September
2007-02-09	15:02:25	125.91363	-9.88388	ALB	Spring	2007	September
2007-02-09	15:03:25	125.91449	-9.88472	ALB	Spring	2007	September
2007-02-09	15:04:25	125.91536	-9.88555	ALB	Spring	2007	September
2007-02-09	15:05:25	125.91621	-9.8864	ALB	Spring	2007	September
2007-02-09	15:06:25	125.91704	-9.8873	ALB	Spring	2007	September
2007-02-09	15:07:25	125.91786	-9.8882	ALB	Spring	2007	September
2007-02-09	15:08:25	125.91869	-9.88904	ALB	Spring	2007	September
2007-02-09	15:09:25	125.91951	-9.88992	ALB	Spring	2007	September
2007-02-09	15:10:25	125.9203	-9.89082	ALB	Spring	2007	September
2007-02-09	15:11:25	125.92112	-9.89169	ALB	Spring	2007	September
2007-02-09	15:12:25	125.92196	-9.89256	ALB	Spring	2007	September
2007-02-09	15:13:25	125.92278	-9.89345	ALB	Spring	2007	September
2007-02-09	15:14:25	125.92357	-9.89434	ALB	Spring	2007	September
2007-02-09	15:15:25	125.92437	-9.89524	ALB	Spring	2007	September
2007-02-09	15:16:25	125.92518	-9.89611	ALB	Spring	2007	September
2007-02-09	15:17:25	125.92601	-9.89694	ALB	Spring	2007	September
2007-02-09	15:18:25	125.92684	-9.89781	ALB	Spring	2007	September
2007-02-09	15:19:25	125.92766	-9.89867	ALB	Spring	2007	September
2007-02-09	15:20:25	125.92848	-9.89954	ALB	Spring	2007	September
2007-02-09	15:21:25	125.92932	-9.9004	ALB	Spring	2007	September
2007-02-09	15:22:25	125.93015	-9.90129	ALB	Spring	2007	September
2007-02-09	15:23:25	125.93103	-9.90211	ALB	Spring	2007	September
2007-02-09	15:24:25	125.93191	-9.90293	ALB	Spring	2007	September
2007-02-09	15:25:25	125.93278	-9.90378	ALB	Spring	2007	September
2007-02-09	15:26:25	125.93361	-9.90459	ALB	Spring	2007	September
2007-02-09	15:27:25	125.93437	-9.90548	ALB	Spring	2007	September
2007-02-09	15:28:25	125.93515	-9.90636	ALB	Spring	2007	September
2007-02-09	15:29:25	125.93594	-9.9072	ALB	Spring	2007	September
2007-02-09	15:30:25	125.93674	-9.90808	ALB	Spring	2007	September
2007-02-09	15:31:25	125.93753	-9.90893	ALB	Spring	2007	September
2007-02-09	15:32:25	125.93832	-9.9098	ALB	Spring	2007	September
2007-02-09	15:33:25	125.9391	-9.91068	ALB	Spring	2007	September
2007-02-09	15:34:25	125.93989	-9.91155	ALB	Spring	2007	September
2007-02-09	15:35:25	125.94069	-9.91244	ALB	Spring	2007	September
2007-02-09	15:36:25	125.94147	-9.91332	ALB	Spring	2007	September
2007-02-09	15:37:25	125.94226	-9.91419	ALB	Spring	2007	September
2007-02-09	15:38:25	125.94307	-9.91506	ALB	Spring	2007	September
2007-02-09	15:39:25	125.94387	-9.91592	ALB	Spring	2007	September
2007-02-09	15:40:25	125.94468	-9.91678	ALB	Spring	2007	September
2007-02-09	15:41:25	125.9455	-9.91766	ALB	Spring	2007	September
2007-02-09	15:42:25	125.94629	-9.91854	ALB	Spring	2007	September
2007-02-09	15:43:25	125.94707	-9.91942	ALB	Spring	2007	September
2007-02-09	15:44:25	125.94787	-9.9203	ALB	Spring	2007	September
2007-02-09	15:45:25	125.94869	-9.92116	ALB	Spring	2007	September
2007-02-09	15:46:25	125.94949	-9.92205	ALB	Spring	2007	September
2007-02-09	15:47:25	125.95028	-9.92294	ALB	Spring	2007	September
2007-02-09	15:48:25	125.95108	-9.92385	ALB	Spring	2007	September
2007-02-09	15:49:25	125.95189	-9.92475	ALB	Spring	2007	September
2007-02-09	15:50:25	125.95269	-9.92564	ALB	Spring	2007	September
2007-02-09	15:51:25	125.95348	-9.92649	ALB	Spring	2007	September
2007-02-09	15:52:25	125.95431	-9.92738	ALB	Spring	2007	September
2007-02-09	15:53:25	125.9551	-9.92826	ALB	Spring	2007	September
2007-02-09	15:54:25	125.95598	-9.92909	ALB	Spring	2007	September
2007-02-09	15:55:25	125.95682	-9.92995	ALB	Spring	2007	September
2007-02-09	15:56:25	125.95771	-9.93077	ALB	Spring	2007	September
2007-02-09	15:57:25	125.95853	-9.93162	ALB	Spring	2007	September
2007-02-09	15:58:25	125.95935	-9.93247	ALB	Spring	2007	September
2007-02-09	15:59:25	125.96019	-9.93336	ALB	Spring	2007	September
2007-02-09	16:00:25	125.96103	-9.93421	ALB	Spring	2007	September
2007-02-09	16:01:25	125.96186	-9.93507	ALB	Spring	2007	September
2007-02-09	16:02:25	125.96271	-9.93592	ALB	Spring	2007	September
2007-02-09	16:03:25	125.96357	-9.93673	ALB	Spring	2007	September
2007-02-09	16:04:25	125.96441	-9.93758	ALB	Spring	2007	September
2007-02-09	16:05:25	125.96521	-9.93847	ALB	Spring	2007	September
2007-02-09	16:06:25	125.96599	-9.93937	ALB	Spring	2007	September
2007-02-09	16:07:25	125.96681	-9.94026	ALB	Spring	2007	September
2007-02-09	16:08:25	125.96761	-9.94116	ALB	Spring	2007	September
2007-02-09	16:09:25	125.96845	-9.94205	ALB	Spring	2007	September
2007-02-09	16:10:25	125.96925	-9.94292	ALB	Spring	2007	September
2007-02-09	16:11:25	125.97007	-9.94378	ALB	Spring	2007	September
